IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,City,DateStart,DateStop,Latitude,Longitude,Typology
5835,504,CO,Sesto S.Giovanni,139,MI,Sesto San Giovanni,1990-04-29,NA,45.53476576509224,9.236107923411636,UT
6411,627,CO,Cremona - p.zza Cadorna,39,CR,Cremona,1997-12-12,NA,45.13194691285173,10.015741513336042,UT
6937,597,PM10,Lallio,212,BG,Lallio,2000-05-24,2017-01-01,45.65966391792855,9.618568761257565,UT
5514,511,NO2,Abbiategrasso,118,MI,Abbiategrasso,1998-01-23,2018-07-30,45.395404490146184,8.913416566778292,NA
5569,566,NO2,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,1995-02-01,2010-04-15,45.78389725453634,8.966397886811311,NA
6610,612,PM_tot,Filago - via Fermi,176,BG,Filago,1992-01-01,NA,45.6244564811923,9.556504350318216,SI
10169,703,CO,Schivenoglia,NA,MN,Schivenoglia,2006-11-29,NA,45.016877820755425,11.07609463264049,RB
5690,603,Sulfur_dioxide,Castiraga,74,LO,Castiraga Vidardo,2000-01-13,2008-04-11,45.26232519992153,9.400281323067924,NA
6268,600,NOx,Lodi - viale Vignati,80,LO,Lodi,1999-12-30,NA,45.30601298752377,9.48526286320174,UT
5591,588,NO2,Tavernola Bergamasca,191,BG,Tavernola Bergamasca,1990-09-21,NA,45.71629992411727,10.044765999368437,SI
6918,560,PM10,Varese - via Copelli,383,VA,Varese,2003-07-17,NA,45.816973233263674,8.820240707158211,UT
5747,559,Ozone,Somma Lombardo - MXP,210,VA,Somma Lombardo,2000-03-21,2018-01-01,45.649537127292405,8.71269145828479,NA
6206,593,NOx,Ciserano,159,BG,Ciserano,1994-11-30,2018-07-30,45.591548429500484,9.606127731575759,NA
6790,653,NOx,Brescia - via Ziziola,125,BS,Brescia,1997-10-15,2018-07-30,45.51455919056731,10.218463502801265,NA
6651,503,PM_tot,Milano - P.zza  Zavattari,122,MI,Milano,1990-05-11,1999-08-01,45.47606340509791,9.141786267186658,NA
5601,598,NO2,S.Rocco al Porto,50,LO,San Rocco al Porto,2002-01-24,NA,45.081986696978625,9.70078817718398,SB
6362,519,NOx,Tribiano $,94,MI,Tribiano,1993-09-17,2006-04-13,45.40554635277101,9.370994067584798,NA
12637,548,Nikel,Milano - via Senato,118,MI,Milano,2008-07-09,NA,45.470499014097,9.197460360112531,UT
6322,541,NOx,Limbiate,181,MB,Limbiate,1994-11-24,2018-07-30,45.597443498230305,9.125948942472387,NA
5666,594,Sulfur_dioxide,Bergamo - via Goisis,290,BG,Bergamo,1996-09-13,2003-06-03,45.715912469852206,9.688958745309764,NA
6270,602,NOx,Melegnano,83,MI,Melegnano,2000-01-13,NA,45.35428575070997,9.329243424113708,NA
6967,669,CO,Brescia - Villaggio Sereno,70,BS,Brescia,2004-04-12,2012-01-04,45.513038818653754,10.19194188877931,UB
10475,1267,NO2,Turano,65,LO,Turano Lodigiano,2009-08-03,2017-03-31,45.25028308918456,9.62125819274314,NA
6310,510,NOx,Inzago,138,MI,Inzago,1991-01-16,2018-01-01,45.539768856661,9.486885367436152,NA
6899,668,Sulfur_dioxide,Mantova - Lunetta 2,25,MN,Mantova,2003-01-01,2018-07-30,45.157985278189244,10.823931433968092,NA
17040,583,Nikel,Bergamo - via Meucci,249,BG,Bergamo,2012-01-13,NA,45.69103740547214,9.643650579461385,UB
20034,693,NO2,Sannazzaro de' Burgondi - AGIP,85,PV,Sannazzaro de' Burgondi,2006-09-16,NA,45.10276627684137,8.90417452771467,UI
10431,1264,NOx,Sondrio - via Paribelli,290,SO,Sondrio,2008-11-11,NA,46.167852440665115,9.879209924469903,UB
5668,597,Sulfur_dioxide,Lallio,212,BG,Lallio,2000-04-13,2017-01-01,45.65966391792855,9.618568761257565,UT
12616,670,Lead,Mantova - S.Agnese,22,MN,Mantova,2008-02-19,NA,45.16056833010576,10.79556411370788,UB
5718,546,Ozone,Magenta,137,MI,Magenta,1995-07-29,NA,45.462415791106615,8.880210433125571,UB
6901,668,Ozone,Mantova - Lunetta 2,25,MN,Mantova,2003-01-01,2018-01-01,45.157985278189244,10.823931433968092,NA
5670,584,Sulfur_dioxide,Bergamo - via Garibaldi,249,BG,Bergamo,1994-06-16,NA,45.69568034432694,9.66124914606551,UT
17037,583,Benzo_a_pyrene,Bergamo - via Meucci,249,BG,Bergamo,2012-01-14,NA,45.69103740547214,9.643650579461385,UB
9925,677,Ozone,Cremona - Via Fatebenefratelli,43,CR,Cremona,2006-04-08,NA,45.14254063221695,10.043836158369393,UB
5680,566,Sulfur_dioxide,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,1995-02-01,2009-02-05,45.78389725453634,8.966397886811311,NA
17293,1264,PM10,Sondrio - via Paribelli,290,SO,Sondrio,2012-10-09,NA,46.167852440665115,9.879209924469903,UB
12624,705,Nikel,Milano - Pascal Città Studi,122,MI,Milano,2008-04-01,NA,45.47899606168744,9.235491038497502,UB
10463,1266,Ozone,Bertonico,65,LO,Bertonico,2009-08-03,NA,45.23349364130374,9.666250375296032,RB
5694,602,Sulfur_dioxide,Melegnano,83,MI,Melegnano,2000-01-13,2007-11-08,45.35428575070997,9.329243424113708,NA
5951,626,Sulfur_dioxide,Corte de Cortesi,57,CR,Corte de' Cortesi con Cignone,1992-11-01,2012-01-04,45.27848755478839,10.006202391204335,RB
5544,541,NO2,Limbiate,181,MB,Limbiate,1994-11-24,2018-07-30,45.597443498230305,9.125948942472387,NA
17039,583,Cadmium,Bergamo - via Meucci,249,BG,Bergamo,2012-01-13,NA,45.69103740547214,9.643650579461385,UB
6640,531,PM_tot,Limito,114,MI,Pioltello,1989-06-05,1998-02-20,45.48363035323249,9.327360033215145,UB
5621,532,Sulfur_dioxide,Cuggiono,156,MI,Cuggiono,1989-12-18,2009-12-11,45.5014842949991,8.804453762398397,NA
6744,647,NO2,Breno,342,BS,Breno,1992-06-09,2018-07-30,45.956830532998445,10.301058339435231,NA
5595,592,NO2,Treviglio,191,BG,Treviglio,1991-06-02,NA,45.51933498138716,9.592009994888425,UT
10041,687,Ozone,Ferno,215,VA,Ferno,2006-11-06,NA,45.61924377994763,8.756970445453431,UB
10081,695,Ozone,Ponti sul Mincio,113,MN,Ponti sul Mincio,2007-02-06,NA,45.41277169168634,10.683357343786835,SB
12691,560,Arsenic,Varese - via Copelli,383,VA,Varese,2008-04-01,NA,45.816973233263674,8.820240707158211,UT
6404,625,CO,Casalmaggiore - via Volta $,23,CR,Casalmaggiore,1996-05-19,2007-02-21,44.980660403835316,10.427376916159512,NA
6636,510,PM_tot,Inzago,138,MI,Inzago,1990-12-27,2010-02-19,45.539768856661,9.486885367436152,NA
5749,554,Ozone,Saronno - via Santuario,212,VA,Saronno,1991-05-09,NA,45.626218960836006,9.04006309067821,UB
5844,572,CO,Morbegno - via Cortivacci,262,SO,Morbegno,1999-01-13,NA,46.132282960003735,9.566179893984474,UB
6419,629,NOx,Crema - via XI febbraio,79,CR,Crema,2002-01-01,NA,45.366309078194334,9.703945513613167,SB
10129,700,NOx,Melara,12,RO,Melara,2006-11-29,NA,45.063214361613305,11.20921074969938,NA
10185,704,PM10,Sermide - via Dalla Chiesa,11,MN,Sermide e Felonica,2007-01-01,2017-01-01,45.004613731114105,11.294014707706845,SB
10177,704,NOx,Sermide - via Dalla Chiesa,11,MN,Sermide e Felonica,2006-11-29,2017-01-01,45.004613731114105,11.294014707706845,SB
10179,704,NO2,Sermide - via Dalla Chiesa,11,MN,Sermide e Felonica,2006-11-29,2017-01-01,45.004613731114105,11.294014707706845,SB
10073,694,NOx,Salionze,109,VR,Salionze,2006-12-01,2013-11-20,45.40331375821289,10.72659797077939,NA
10088,696,NO2,Monzambano - campo sportivo,88,MN,Monzambano,2006-12-01,NA,45.38915354023782,10.690576265072083,SB
10077,694,PM10,Salionze,109,VR,Salionze,2006-11-29,NA,45.40331375821289,10.72659797077939,NA
10074,694,NO2,Salionze,109,VR,Salionze,2006-11-30,NA,45.40331375821289,10.72659797077939,NA
10086,696,NOx,Monzambano - campo sportivo,88,MN,Monzambano,2006-12-01,NA,45.38915354023782,10.690576265072083,SB
10089,696,CO,Monzambano - campo sportivo,88,MN,Monzambano,2006-12-01,NA,45.38915354023782,10.690576265072083,SB
10087,696,Benzene,Monzambano - campo sportivo,88,MN,Monzambano,2006-12-01,NA,45.38915354023782,10.690576265072083,SB
10291,681,Ammonia,Moggio,1194,LC,Moggio,2007-03-17,NA,45.91278752030292,9.497538167653424,RB
20487,695,CO,Ponti sul Mincio,113,MN,Ponti sul Mincio,NA,NA,45.41277169168634,10.683357343786835,SB
