"","Date","IDStation","PM2.5"
"997",2018-10-19,583,27
"998",2018-10-20,583,48
"999",2018-10-21,583,40
"1000",2018-10-22,583,10
"1001",2018-10-23,583,16
"1002",2018-10-24,583,6
"1003",2018-10-25,583,23
"1004",2018-10-26,583,15
"1005",2018-10-27,583,14
"1006",2018-10-28,583,1
"1007",2018-10-29,583,5
"1008",2018-10-30,583,4
"1009",2018-10-31,583,4
"1010",2018-11-01,583,5
"1011",2018-11-02,583,6
"1012",2018-11-03,583,1
"1013",2018-11-04,583,6
"1014",2018-11-05,583,4
"1015",2018-11-06,583,1
"1016",2018-11-07,583,7
"1017",2018-11-08,583,10
"1018",2018-11-09,583,7
"1019",2018-11-10,583,20
"1020",2018-11-11,583,14
"1021",2018-11-12,583,16
"1022",2018-11-13,583,20
"1023",2018-11-14,583,21
"1024",2018-11-15,583,26
"1025",2018-11-16,583,22
"1026",2018-11-17,583,17
"1027",2018-11-18,583,17
"1028",2018-11-19,583,29
"1029",2018-11-20,583,25
"1030",2018-11-21,583,19
"1031",2018-11-22,583,32
"1032",2018-11-23,583,36
"1033",2018-11-24,583,8
"1034",2018-11-25,583,16
"1035",2018-11-26,583,19
"1036",2018-11-27,583,22
"1037",2018-11-28,583,17
"1038",2018-11-29,583,26
"1039",2018-11-30,583,44
"1040",2018-12-01,583,50
"1041",2018-12-02,583,53
"1042",2018-12-03,583,64
"1043",2018-12-04,583,46
"1044",2018-12-05,583,26
"1045",2018-12-06,583,46
"1046",2018-12-07,583,53
"1047",2018-12-08,583,21
"1048",2018-12-09,583,16
"1049",2018-12-10,583,4
"1050",2018-12-11,583,11
"1051",2018-12-12,583,21
"1052",2018-12-13,583,25
"1053",2018-12-14,583,33
"1054",2018-12-15,583,46
"1055",2018-12-16,583,60
"1056",2018-12-17,583,67
"1057",2018-12-18,583,49
"1058",2018-12-19,583,50
"1059",2018-12-20,583,24
"1060",2018-12-21,583,37
"1061",2018-12-22,583,41
"1062",2018-12-23,583,33
"1063",2018-12-24,583,31
"1064",2018-12-25,583,27
"1065",2018-12-26,583,39
"1066",2018-12-27,583,54
"1067",2018-12-28,583,43
"1068",2018-12-29,583,32
"1069",2018-12-30,583,23
"1070",2018-12-31,583,26
"1071",2019-01-01,583,54
"1072",2019-01-02,583,16
"1073",2019-01-03,583,16
"1074",2019-01-04,583,26
"1075",2019-01-05,583,33
"1076",2019-01-06,583,29
"1077",2019-01-07,583,43
"1078",2019-01-08,583,67
"1079",2019-01-09,583,23
"1080",2019-01-10,583,15
"1081",2019-01-11,583,28
"1082",2019-01-12,583,35
"1083",2019-01-13,583,52
"1084",2019-01-14,583,8
"1085",2019-01-15,583,20
"1086",2019-01-16,583,16
"1087",2019-01-17,583,36
"1088",2019-01-18,583,38
"1089",2019-01-19,583,16
"1090",2019-01-20,583,32
"1091",2019-01-21,583,48
"1092",2019-01-22,583,38
"1093",2019-01-23,583,38
"1094",2019-01-24,583,44
"1095",2019-01-25,583,33
"1096",2019-01-26,583,40
"1097",2019-01-27,583,47
"1098",2019-01-28,583,41
"1099",2019-01-29,583,30
"1100",2019-01-31,583,41
"1101",2019-02-01,583,35
"1102",2019-02-02,583,29
"1103",2019-02-03,583,29
"1104",2019-02-04,583,15
"1105",2019-02-05,583,32
"1106",2019-02-06,583,31
"1107",2019-02-07,583,43
"1108",2019-02-08,583,38
"1109",2019-02-09,583,27
"1110",2019-02-10,583,42
"1111",2019-02-11,583,11
"1112",2019-02-12,583,20
"1113",2019-02-13,583,23
"1114",2019-02-14,583,35
"1115",2019-02-15,583,46
"1116",2019-02-16,583,59
"1117",2019-02-17,583,46
"1118",2019-02-18,583,48
"1119",2019-02-19,583,56
"1120",2019-02-20,583,75
"1121",2019-02-21,583,77
"1122",2019-02-22,583,65
"1123",2019-02-23,583,32
"1124",2019-02-24,583,23
"1125",2019-02-25,583,44
"1126",2019-02-26,583,40
"1127",2019-02-27,583,36
"1128",2019-02-28,583,60
"1129",2019-03-01,583,62
"1130",2019-03-02,583,49
"1131",2019-03-03,583,34
"1132",2019-03-04,583,30
"1133",2019-03-05,583,18
"1134",2019-03-06,583,28
"1135",2019-03-07,583,23
"1136",2019-03-08,583,24
"1137",2019-03-09,583,20
"1138",2019-03-10,583,15
"1139",2019-03-11,583,8
"1140",2019-03-12,583,9
"1141",2019-03-13,583,17
"1142",2019-03-14,583,24
"1143",2019-03-15,583,19
"1144",2019-03-16,583,27
"1145",2019-03-17,583,41
"1146",2019-03-18,583,8
"1147",2019-03-19,583,11
"1148",2019-03-20,583,19
"1149",2019-03-21,583,26
"1150",2019-03-22,583,37
"1151",2019-03-23,583,37
"1152",2019-03-24,583,32
"1153",2019-03-25,583,26
"1154",2019-03-26,583,13
"1155",2019-03-27,583,18
"1156",2019-03-28,583,23
"1157",2019-03-29,583,27
"1158",2019-03-30,583,29
"1159",2019-03-31,583,30
"1160",2019-04-01,583,33
"1161",2019-04-02,583,33
"1162",2019-04-03,583,24
"1163",2019-04-04,583,8
"1164",2019-04-05,583,12
"1165",2019-04-06,583,29
"1166",2019-04-07,583,18
"1167",2019-04-08,583,15
"1168",2019-04-09,583,13
"1169",2019-04-10,583,19
"1170",2019-04-11,583,16
"1171",2019-04-12,583,14
"1172",2019-04-13,583,21
"1173",2019-04-14,583,6
"1174",2019-04-15,583,11
"1175",2019-04-16,583,20
"1176",2019-04-17,583,19
"1177",2019-04-18,583,23
"1178",2019-04-19,583,22
"1179",2019-04-20,583,19
"1180",2019-04-21,583,14
"1181",2019-04-22,583,19
"1182",2019-04-24,583,11
"1183",2019-04-25,583,11
"1184",2019-04-26,583,13
"1185",2019-04-27,583,5
"1186",2019-04-28,583,6
"1187",2019-04-29,583,10
"1188",2019-04-30,583,15
"1189",2019-05-01,583,12
"1190",2019-05-02,583,16
"1191",2019-05-03,583,8
"1192",2019-05-04,583,9
"1193",2019-05-05,583,3
"1194",2019-05-06,583,8
"1195",2019-05-07,583,11
"1196",2019-05-08,583,18
"1197",2019-05-09,583,6
"1198",2019-05-10,583,18
"1199",2019-05-11,583,19
"1200",2019-05-12,583,9
"1201",2019-05-13,583,13
"1202",2019-05-14,583,16
"1203",2019-05-15,583,13
"1204",2019-05-16,583,18
"1205",2019-05-17,583,18
"1206",2019-05-18,583,10
"1207",2019-05-19,583,14
"1208",2019-05-20,583,14
"1209",2019-05-21,583,11
"1210",2019-05-22,583,14
"1211",2019-05-23,583,15
"1212",2019-05-24,583,21
"1213",2019-05-25,583,13
"1214",2019-05-26,583,6
"1215",2019-05-27,583,11
"1216",2019-05-28,583,10
"1217",2019-05-29,583,9
"1218",2019-05-30,583,9
"1219",2019-05-31,583,10
"1220",2019-06-01,583,13
"1221",2019-06-02,583,16
"1222",2019-06-03,583,16
"1223",2019-06-04,583,21
"1224",2019-06-05,583,25
"1225",2019-06-06,583,21
"1226",2019-06-07,583,19
"1227",2019-06-08,583,16
"1228",2019-06-09,583,17
"1229",2019-06-10,583,19
"1230",2019-06-11,583,23
"1231",2019-06-12,583,21
"1232",2019-06-13,583,11
"1233",2019-06-14,583,16
"1234",2019-06-15,583,21
"1235",2019-06-16,583,8
"1236",2019-06-17,583,17
"1237",2019-06-18,583,16
"1238",2019-06-19,583,20
"1239",2019-06-20,583,17
"1240",2019-06-21,583,20
"1241",2019-06-22,583,12
"1242",2019-06-23,583,7
"1243",2019-06-24,583,15
"1244",2019-06-25,583,20
"1245",2019-06-26,583,27
"1246",2019-06-27,583,29
"1247",2019-06-28,583,26
"1248",2019-06-29,583,16
"1249",2019-06-30,583,18
"1250",2019-07-01,583,17
"1251",2019-07-02,583,12
"1252",2019-07-03,583,12
"1253",2019-07-04,583,10
"1254",2019-07-05,583,18
"1255",2019-07-06,583,17
"1256",2019-07-07,583,15
"1257",2019-07-08,583,14
"1258",2019-07-09,583,12
"1259",2019-07-10,583,16
"1260",2019-07-11,583,13
"1261",2019-07-12,583,14
"1262",2019-07-13,583,18
"1263",2019-07-14,583,7
"1264",2019-07-15,583,5
"1265",2019-07-16,583,7
"1266",2019-07-17,583,11
"1267",2019-07-18,583,12
"1268",2019-07-19,583,17
"1269",2019-07-20,583,18
"1270",2019-07-21,583,18
"1271",2019-07-22,583,22
"1272",2019-07-23,583,27
"1273",2019-07-24,583,27
"1274",2019-07-25,583,26
"1275",2019-07-26,583,14
"1276",2019-07-27,583,7
"1277",2019-07-28,583,7
"1278",2019-07-29,583,10
"1279",2019-07-30,583,13
"1280",2019-07-31,583,10
"1281",2019-08-01,583,16
"1282",2019-08-02,583,8
"1283",2019-08-03,583,6
"1284",2019-08-04,583,8
"1285",2019-08-05,583,11
"1286",2019-08-06,583,12
"1287",2019-08-07,583,5
"1288",2019-08-08,583,9
"1289",2019-08-09,583,15
"1290",2019-08-10,583,18
"1291",2019-08-11,583,17
"1292",2019-08-12,583,10
"1293",2019-08-13,583,6
"1294",2019-08-14,583,5
"1295",2019-08-15,583,5
"1296",2019-08-16,583,5
"1297",2019-08-17,583,8
"1298",2019-08-18,583,14
"1299",2019-08-19,583,12
"1300",2019-08-20,583,9
"1301",2019-08-21,583,14
"1302",2019-08-22,583,5
"1303",2019-08-23,583,9
"1304",2019-08-24,583,10
"1305",2019-08-25,583,14
"1306",2019-08-26,583,10
"1307",2019-08-27,583,17
"1308",2019-08-28,583,15
"1309",2019-08-29,583,12
"1310",2019-08-30,583,16
"1311",2019-08-31,583,9
"1312",2019-09-01,583,9
"1313",2019-09-02,583,7
"1314",2019-09-03,583,8
"1315",2019-09-04,583,11
"1316",2019-09-05,583,18
"1317",2019-09-06,583,7
"1318",2019-09-07,583,8
"1319",2019-09-08,583,3
"1320",2019-09-09,583,6
"1321",2019-09-10,583,4
"1322",2019-09-11,583,10
"1323",2019-09-12,583,15
"1324",2019-09-13,583,21
"1325",2019-09-14,583,26
"1326",2019-09-15,583,20
"1327",2019-09-16,583,33
"1328",2019-09-17,583,28
"1329",2019-09-18,583,25
"1330",2019-09-19,583,15
"1331",2019-09-20,583,13
"1332",2019-09-21,583,14
"1333",2019-09-22,583,19
"1334",2019-09-23,583,24
"1335",2019-09-24,583,8
"1336",2019-09-25,583,16
"1337",2019-09-26,583,32
"1338",2019-09-27,583,48
"1339",2019-09-28,583,26
"1340",2019-09-29,583,10
"1341",2019-09-30,583,12
"1342",2019-10-01,583,20
"1343",2019-10-02,583,10
"1344",2019-10-03,583,10
"1345",2019-10-04,583,14
"1346",2019-10-05,583,19
"1347",2019-10-06,583,24
"1348",2019-10-07,583,11
"1349",2019-10-08,583,19
"1350",2019-10-09,583,21
"1351",2019-10-10,583,11
"1352",2019-10-11,583,23
"1353",2019-10-12,583,30
"1354",2019-10-13,583,33
"1355",2019-10-14,583,37
"1356",2019-10-15,583,28
"1357",2019-10-16,583,6
"1358",2019-10-17,583,12
"1359",2019-10-18,583,16
"1360",2019-10-19,583,10
"1361",2019-10-20,583,6
"1362",2019-10-21,583,3
"1363",2019-10-22,583,7
"1364",2019-10-23,583,10
"1365",2019-10-24,583,15
"1366",2019-10-25,583,9
"1367",2019-10-26,583,13
"1368",2019-10-27,583,12
"1369",2019-10-28,583,27
"1370",2019-10-29,583,27
"1371",2019-10-30,583,17
"1372",2019-10-31,583,16
"1373",2019-11-01,583,19
"1374",2019-11-02,583,25
"1375",2019-11-03,583,4
"1376",2019-11-04,583,7
"1377",2019-11-05,583,10
"1378",2019-11-06,583,8
"1379",2019-11-07,583,8
"1380",2019-11-08,583,4
"1381",2019-11-09,583,15
"1382",2019-11-10,583,18
"1383",2019-11-11,583,11
"1384",2019-11-12,583,8
"1385",2019-11-13,583,24
"1386",2019-11-14,583,10
"1387",2019-11-15,583,8
"1388",2019-11-16,583,15
"1389",2019-11-17,583,12
"1390",2019-11-18,583,12
"1391",2019-11-19,583,4
"1392",2019-11-20,583,11
"1393",2019-11-21,583,28
"1394",2019-11-22,583,14
"1395",2019-11-23,583,NA
"1396",2019-11-24,583,5
"1397",2019-11-25,583,9
"1398",2019-11-26,583,16
"1399",2019-11-27,583,13
"1400",2019-11-28,583,16
"1401",2019-11-29,583,16
"1402",2019-11-30,583,24
"1403",2019-12-01,583,21
"1404",2019-12-02,583,15
"1405",2019-12-03,583,15
"1406",2019-12-04,583,24
"1407",2019-12-05,583,31
"1408",2019-12-06,583,49
"1409",2019-12-07,583,57
"1410",2019-12-08,583,53
"1411",2019-12-09,583,74
"1412",2019-12-10,583,28
"1413",2019-12-11,583,24
"1414",2019-12-12,583,26
"1415",2019-12-13,583,19
"1416",2019-12-14,583,15
"1417",2019-12-15,583,31
"1418",2019-12-16,583,25
"1419",2019-12-17,583,32
"1420",2019-12-18,583,32
"1421",2019-12-19,583,17
"1422",2019-12-20,583,10
"1423",2019-12-21,583,7
"1424",2019-12-22,583,4
"1425",2019-12-23,583,8
"1426",2019-12-24,583,14
"1427",2019-12-25,583,13
"1428",2019-12-26,583,16
"1429",2019-12-27,583,27
"1430",2019-12-28,583,26
"1431",2019-12-29,583,44
"1432",2019-12-30,583,54
"1433",2019-12-31,583,44
"1434",2020-01-01,583,39
"1435",2020-01-02,583,43
"1436",2020-01-03,583,40
"1437",2020-01-04,583,27
"1438",2020-01-05,583,20
"1439",2020-01-06,583,23
"1440",2020-01-07,583,45
"1441",2020-01-08,583,68
"1442",2020-01-09,583,48
"1443",2020-01-10,583,40
"1444",2020-01-11,583,31
"1445",2020-01-12,583,24
"1446",2020-01-13,583,41
"1447",2020-01-14,583,62
"1448",2020-01-15,583,89
"1449",2020-01-16,583,85
"1450",2020-01-17,583,44
"1451",2020-01-18,583,28
"1452",2020-01-19,583,18
"1453",2020-01-20,583,17
"1454",2020-01-21,583,31
"1455",2020-01-22,583,40
"1456",2020-01-23,583,43
"1457",2020-01-24,583,50
"1458",2020-01-25,583,63
"1459",2020-01-26,583,73
"1460",2020-01-27,583,59
"1461",2020-01-28,583,32
"1462",2020-01-29,583,17
"1463",2020-01-30,583,38
"1464",2020-01-31,583,50
"1465",2020-02-01,583,69
"1466",2020-02-02,583,38
"1467",2020-02-03,583,37
"1468",2020-02-04,583,17
"1469",2020-02-05,583,10
"1470",2020-02-06,583,22
"1471",2020-02-07,583,28
"1472",2020-02-08,583,51
"1473",2020-02-09,583,61
"1474",2020-02-10,583,42
"1475",2020-02-11,583,15
"1476",2020-02-12,583,8
"1477",2020-02-13,583,24
"1478",2020-02-14,583,28
"1479",2020-02-15,583,33
"1480",2020-02-16,583,61
"1481",2020-02-17,583,70
"1482",2020-02-18,583,49
"1483",2020-02-19,583,34
"1484",2020-02-20,583,20
"1485",2020-02-21,583,37
"1486",2020-02-22,583,40
"1487",2020-02-23,583,42
"1488",2020-02-24,583,46
"1489",2020-02-25,583,37
"1490",2020-02-26,583,19
"1491",2020-02-27,583,11
"1492",2020-02-28,583,15
"1493",2020-02-29,583,26
"1494",2020-03-01,583,19
"1495",2020-03-02,583,18
"1496",2020-03-03,583,15
"1497",2020-03-04,583,15
"1498",2020-03-05,583,17
"1499",2020-03-06,583,22
"1500",2020-03-07,583,22
"1501",2020-03-08,583,12
"1502",2020-03-09,583,24
"1503",2020-03-10,583,14
"1504",2020-03-11,583,19
"1505",2020-03-12,583,35
"1506",2020-03-13,583,21
"1507",2020-03-14,583,27
"1508",2020-03-15,583,13
"1509",2020-03-16,583,18
"1510",2020-03-17,583,32
"1511",2020-03-18,583,35
"1512",2020-03-19,583,25
"1513",2020-03-20,583,34
"1514",2020-03-21,583,23
"1515",2020-03-22,583,23
"1516",2020-03-23,583,12
"1517",2020-03-24,583,18
"1518",2020-03-25,583,17
"1519",2020-03-26,583,21
"1520",2020-03-27,583,27
"1521",2020-03-28,583,30
"1522",2020-03-29,583,21
"1523",2020-03-30,583,15
"1524",2020-03-31,583,9
"1525",2020-04-01,583,18
"1526",2020-04-02,583,22
"1527",2020-04-03,583,34
"1528",2020-04-04,583,37
"1529",2020-04-05,583,23
"1530",2020-04-06,583,23
"1531",2020-04-07,583,32
"1532",2020-04-08,583,27
"1533",2020-04-09,583,30
"1534",2020-04-10,583,26
"1535",2020-04-11,583,24
"1536",2020-04-12,583,14
"1537",2020-04-13,583,20
"1538",2020-04-14,583,25
"1539",2020-04-15,583,12
"1540",2020-04-16,583,19
"1541",2020-04-17,583,16
"1542",2020-04-18,583,13
"1543",2020-04-19,583,18
"1544",2020-04-20,583,15
"1545",2020-04-21,583,15
"1546",2020-04-22,583,14
"1547",2020-04-23,583,21
"1548",2020-04-24,583,25
"1549",2020-04-25,583,15
"1550",2020-04-26,583,11
"1551",2020-04-27,583,11
"1552",2020-04-28,583,11
"1553",2020-04-29,583,5
"1554",2020-04-30,583,7
"1555",2020-05-01,583,6
"1556",2020-05-02,583,6
"1557",2020-05-03,583,5
"1558",2020-05-04,583,10
"1559",2020-05-05,583,11
"1560",2020-05-06,583,18
"1561",2020-05-07,583,15
"1562",2020-05-08,583,20
"1563",2020-05-09,583,14
"1564",2020-05-10,583,14
"1565",2020-05-11,583,8
"1566",2020-05-12,583,NA
"1567",2020-05-13,583,12
"1568",2020-05-14,583,16
"1569",2020-05-15,583,7
"1570",2020-05-16,583,13
"1571",2020-05-17,583,7
"1572",2020-05-18,583,13
"1573",2020-05-19,583,11
"1574",2020-05-20,583,17
"1575",2020-05-21,583,17
"1576",2020-05-22,583,22
"1577",2020-05-23,583,22
"1578",2020-05-24,583,7
"1579",2020-05-25,583,10
"1580",2020-05-26,583,9
"1581",2020-05-28,583,17
"1582",2020-05-29,583,13
"1583",2020-05-30,583,17
"1584",2020-05-31,583,11
"1585",2020-06-01,583,15
"1586",2020-06-02,583,14
"1587",2020-06-03,583,8
"1588",2020-06-04,583,5
"1589",2020-06-05,583,6
"1590",2020-06-06,583,13
"1591",2020-06-07,583,5
"1592",2020-06-08,583,5
"1593",2020-06-09,583,7
"1594",2020-06-10,583,8
"1595",2020-06-11,583,9
"1596",2020-06-12,583,10
"1597",2020-06-13,583,13
"1598",2020-06-14,583,7
"1599",2020-06-15,583,11
"1600",2020-06-16,583,9
"1601",2020-06-17,583,4
"1602",2020-06-18,583,7
"1603",2020-06-19,583,7
"1604",2020-06-20,583,6
"1605",2020-06-21,583,7
"1606",2020-06-22,583,10
"1607",2020-06-23,583,13
"1608",2020-06-24,583,16
"1609",2020-06-25,583,16
"1610",2020-06-26,583,12
"1611",2020-06-27,583,18
"1612",2020-06-28,583,15
"1613",2020-06-29,583,15
"1614",2020-06-30,583,15
"1615",2020-07-01,583,17
"1616",2020-07-02,583,15
"1617",2020-07-03,583,7
"1618",2020-07-04,583,7
"1619",2020-07-05,583,12
"1620",2020-07-06,583,21
"1621",2020-07-07,583,7
"1622",2020-07-08,583,11
"1623",2020-07-09,583,18
"1624",2020-07-10,583,20
"1625",2020-07-11,583,18
"1626",2020-07-12,583,4
"1627",2020-07-13,583,7
"1628",2020-07-14,583,10
"1629",2020-07-15,583,13
"1630",2020-07-16,583,13
"1631",2020-07-17,583,17
"1632",2020-07-18,583,5
"1633",2020-07-19,583,9
"1634",2020-07-20,583,15
"1635",2020-07-21,583,16
"1636",2020-07-22,583,14
"1637",2020-07-23,583,10
"1638",2020-07-24,583,7
"1639",2020-07-25,583,8
"1640",2020-07-26,583,10
"1641",2020-07-27,583,12
"1642",2020-07-28,583,18
"1643",2020-07-29,583,15
"1644",2020-07-31,583,15
"1645",2020-08-01,583,16
"1646",2020-08-02,583,10
"1647",2020-08-03,583,6
"1648",2020-08-04,583,4
"1649",2020-08-05,583,4
"1650",2020-08-06,583,8
"1651",2020-08-07,583,12
"1652",2020-08-08,583,13
"1653",2020-08-09,583,16
"1654",2020-08-10,583,18
"1655",2020-08-11,583,12
"1656",2020-08-12,583,16
"1657",2020-08-13,583,13
"1658",2020-08-14,583,10
"1659",2020-08-15,583,10
"1660",2020-08-16,583,8
"1661",2020-08-17,583,11
"1662",2020-08-18,583,13
"1663",2020-08-19,583,9
"1664",2020-08-20,583,13
"1665",2020-08-21,583,16
"1666",2020-08-22,583,15
"1667",2020-08-23,583,8
"1668",2020-08-24,583,9
"1669",2020-08-25,583,10
"1670",2020-08-26,583,15
"1671",2020-08-27,583,18
"1672",2020-08-31,583,5
"1673",2020-09-01,583,7
"1674",2020-09-02,583,4
"1675",2020-09-03,583,8
"1676",2020-09-04,583,15
"1677",2020-09-05,583,20
"1678",2020-09-06,583,16
"1679",2020-09-07,583,6
"1680",2020-09-08,583,13
"1681",2020-09-09,583,14
"1682",2020-09-10,583,17
"1683",2020-09-11,583,18
"1684",2020-09-12,583,18
"1685",2020-09-13,583,20
"1686",2020-09-14,583,21
"1687",2020-09-15,583,18
"1688",2020-09-16,583,23
"1689",2020-09-17,583,14
"1690",2020-09-18,583,NA
"1691",2020-09-19,583,23
"1692",2020-09-20,583,23
"1693",2020-09-21,583,NA
"1694",2020-09-22,583,2
"1695",2020-09-23,583,5
"1696",2020-09-24,583,NA
"1697",2020-09-25,583,3
"1698",2020-09-26,583,NA
"1699",2020-09-27,583,NA
"1700",2020-09-28,583,9
"1701",2020-09-29,583,16
"1702",2020-10-01,583,17
"1703",2020-10-03,583,10
"1704",2020-10-04,583,7
"1705",2020-10-05,583,9
"1706",2020-10-06,583,7
"1707",2020-10-07,583,7
"1708",2020-10-08,583,10
"1709",2020-10-09,583,18
"1710",2020-10-10,583,19
"1711",2020-10-11,583,2
"1712",2020-10-12,583,9
"1713",2020-10-13,583,13
"1714",2020-10-14,583,19
"1715",2020-10-15,583,17
"1716",2020-10-16,583,9
"1717",2020-10-17,583,17
"1718",2020-10-18,583,28
"1719",2020-10-19,583,31
"1720",2020-10-20,583,29
"1721",2020-10-21,583,21
"1722",2020-10-22,583,19
"1723",2020-10-23,583,31
"1724",2020-10-24,583,29
"1725",2020-10-25,583,12
"1726",2020-10-26,583,4
"1727",2020-10-27,583,5
"1728",2020-10-28,583,8
"1729",2020-10-29,583,16
"1730",2020-10-30,583,27
"1731",2020-10-31,583,33
"1732",2020-11-01,583,30
"1733",2020-11-02,583,29
"1734",2020-11-03,583,34
"1735",2020-11-04,583,38
"1736",2020-11-05,583,36
"1737",2020-11-06,583,40
"1738",2020-11-07,583,36
"1739",2020-11-08,583,20
"1740",2020-11-09,583,24
"1741",2020-11-10,583,37
"1742",2020-11-11,583,37
"1743",2020-11-12,583,48
"1744",2020-11-13,583,54
"1745",2020-11-14,583,57
"1746",2020-11-15,583,46
"1747",2020-11-16,583,40
"1748",2020-11-17,583,14
"1749",2020-11-18,583,33
"1750",2020-11-19,583,38
"1751",2020-11-20,583,19
"1752",2020-11-21,583,14
"1753",2020-11-22,583,19
"1754",2020-11-23,583,36
"1755",2020-11-24,583,40
"1756",2020-11-25,583,43
"1757",2020-11-26,583,58
"1758",2020-11-27,583,67
"1759",2020-11-28,583,54
"1760",2020-11-29,583,34
"1761",2020-11-30,583,29
"1762",2020-12-01,583,40
"1763",2020-12-02,583,22
"1764",2020-12-03,583,30
"1765",2020-12-04,583,15
"1766",2020-12-05,583,13
"1767",2020-12-06,583,12
"1768",2020-12-07,583,8
"1769",2020-12-08,583,10
"1770",2020-12-09,583,18
"1771",2020-12-10,583,21
"1772",2020-12-11,583,28
"1773",2020-12-12,583,36
"1774",2020-12-13,583,31
"1775",2020-12-14,583,23
"1776",2020-12-15,583,38
"1777",2020-12-16,583,44
"1778",2020-12-17,583,55
"1779",2020-12-18,583,55
"1780",2020-12-19,583,40
"1781",2020-12-20,583,35
"1782",2020-12-21,583,38
"1783",2020-12-22,583,30
"1784",2020-12-23,583,28
"1785",2020-12-24,583,23
"1786",2020-12-25,583,9
"1787",2020-12-26,583,12
"1788",2020-12-27,583,19
"1789",2020-12-28,583,17
"1790",2020-12-29,583,29
"1791",2020-12-30,583,51
"1792",2020-12-31,583,23
"1793",2016-01-01,697,46
"1794",2016-01-02,697,35
"1795",2016-01-03,697,22
"1796",2016-01-04,697,29
"1797",2016-01-05,697,24
"1798",2016-01-06,697,34
"1799",2016-01-07,697,45
"1800",2016-01-08,697,51
"1801",2016-01-09,697,54
"1802",2016-01-10,697,32
"1803",2016-01-11,697,26
"1804",2016-01-12,697,6
"1805",2016-01-13,697,9
"1806",2016-01-14,697,35
"1807",2016-01-15,697,36
"1808",2016-01-16,697,28
"1809",2016-01-17,697,19
"1810",2016-01-18,697,14
"1811",2016-01-19,697,43
"1812",2016-01-20,697,54
"1813",2016-01-21,697,51
"1814",2016-01-22,697,64
"1815",2016-01-23,697,78
"1816",2016-01-24,697,100
"1817",2016-01-25,697,123
"1818",2016-01-26,697,97
"1819",2016-01-27,697,114
"1820",2016-01-28,697,132
"1821",2016-01-29,697,123
"1822",2016-01-30,697,144
"1823",2016-01-31,697,40
"1824",2016-02-01,697,35
"1825",2016-02-02,697,45
"1826",2016-02-03,697,31
"1827",2016-02-04,697,8
"1828",2016-02-05,697,22
"1829",2016-02-06,697,24
"1830",2016-02-07,697,35
"1831",2016-02-08,697,17
"1832",2016-02-09,697,35
"1833",2016-02-10,697,8
"1834",2016-02-11,697,24
"1835",2016-02-12,697,21
"1836",2016-02-13,697,34
"1837",2016-02-14,697,32
"1838",2016-02-15,697,21
"1839",2016-02-16,697,3
"1840",2016-02-17,697,7
"1841",2016-02-18,697,19
"1842",2016-02-19,697,18
"1843",2016-02-20,697,9
"1844",2016-02-21,697,27
"1845",2016-02-22,697,55
"1846",2016-02-23,697,45
"1847",2016-02-24,697,7
"1848",2016-02-25,697,14
"1849",2016-02-26,697,21
"1850",2016-02-27,697,16
"1851",2016-02-28,697,9
"1852",2016-02-29,697,3
"1853",2016-03-01,697,14
"1854",2016-03-02,697,17
"1855",2016-03-03,697,0
"1856",2016-03-04,697,14
"1857",2016-03-05,697,14
